Rank,AQI,City,State,Population
33801,37.1,Granada, MN,297
33801,37.1,Halstad, MN,598
33801,37.1,Hendrum, MN,281
33801,37.1,Kent, MN,80
33801,37.1,La Salle, MN,71
33801,37.1,Lewisville, MN,209
33801,37.1,Madelia, MN,"2,419"
33801,37.1,Moorhead, MN,"39,053"
33801,37.1,Nielsville, MN,127
33801,37.1,Northrop, MN,317
33801,37.1,Oakport, MN,"1,333"
33801,37.1,Perley, MN,117
33801,37.1,Sabin, MN,577
33801,37.1,Saint James, MN,"4,565"
33801,37.1,Shelly, MN,223
33801,37.1,Truman, MN,"1,084"
33801,37.1,Vernon Center, MN,330
33801,37.1,Winnebago, MN,"1,405"
33801,37.1,Wolverton, MN,79
33801,37.1,Ravanna, MO,40
33801,37.1,Tarkio, MO,"1,429"
33801,37.1,Atkinson, NE,"1,299"
33801,37.1,Dawson, NE,116
33801,37.1,Emmet, NE,27
33801,37.1,Omaha, NE,"435,454"
33893,37.0,Dunnell, MN,188
33893,37.0,Lakefield, MN,"1,528"
33893,37.0,Round Lake, MN,399
33893,37.0,Sherburn, MN,"1,018"
33893,37.0,Clearmont, MO,200
33893,37.0,Elmo, MO,184
33893,37.0,Fairfax, MO,652
33893,37.0,Bonner-West Riverside, MT,"1,717"
33893,37.0,Clinton, MT,"1,028"
33893,37.0,East Missoula, MT,"2,597"
33893,37.0,Missoula, MT,"68,377"
33893,37.0,Piltzville, MT,364
33893,37.0,Seeley Lake, MT,"1,174"
33893,37.0,Turah, MT,361
33893,37.0,Chalco, NE,"10,811"
33893,37.0,Ewing, NE,492
33893,37.0,Inman, NE,111
33893,37.0,O'neill, NE,"3,686"
33893,37.0,Orchard, NE,434
33893,37.0,Page, NE,281
33893,37.0,Ralston, NE,"6,826"
33893,37.0,Shubert, NE,141
33893,37.0,Everly, IA,530
33893,37.0,Harris, IA,150
33893,37.0,Hartley, IA,"1,599"
33893,37.0,Lake Park, IA,"1,065"
33893,37.0,Melvin, IA,255
33893,37.0,Milford, IA,"2,955"
33893,37.0,Ocheyedan, IA,446
33893,37.0,Okoboji, IA,923
33893,37.0,Ruthven, IA,651
33893,37.0,Sanborn, IA,"1,216"
33893,37.0,Spencer, IA,"11,177"
33893,37.0,Terril, IA,379
33893,37.0,Wahpeton, IA,345
33893,37.0,Wallingford, IA,165
33893,37.0,West Okoboji, IA,332
33893,37.0,Anson, ME,734
33893,37.0,Norridgewock, ME,"1,254"
33893,37.0,West Topsham, VT,0
33893,37.0,Westfield, VT,0
33893,37.0,Washington, VT,0
33893,37.0,East Corinth, VT,0
33893,37.0,Land O Lakes, WI,0
33893,37.0,Topsham, VT,0
33893,37.0,Forest Dale, VT,0
33893,37.0,Camp Sherman, OR,370
33893,37.0,Tygh Valley, OR,165
33893,37.0,Bonner, MT,0
33893,37.0,Milltown, MT,0
33893,37.0,Minot Afb, ND,0
33893,37.0,Norwich, ND,0
33893,37.0,Alva, FL,"2,040"
33893,37.0,Bokeelia, FL,"1,242"
33893,37.0,Buckingham, FL,"4,142"
33893,37.0,Burnt Store Marina, FL,"1,799"
33893,37.0,Cape Coral, FL,"161,804"
33893,37.0,Charleston Park, FL,274
33893,37.0,Fort Denaud, FL,"1,499"
33893,37.0,Fort Myers, FL,"66,167"
33893,37.0,Fort Myers Shores, FL,"5,420"
33893,37.0,Gateway, FL,"8,226"
33893,37.0,Labelle, FL,"4,633"
33893,37.0,Lehigh Acres, FL,"106,747"
33893,37.0,Lochmoor Waterway Estates, FL,"4,188"
33893,37.0,Matlacha, FL,914
33893,37.0,Matlacha Isles-Matlacha Shores, FL,411
33893,37.0,North Fort Myers, FL,"39,143"
33893,37.0,Olga, FL,"2,216"
33893,37.0,Page Park, FL,750
33893,37.0,Palmona Park, FL,"1,267"
33893,37.0,Pine Island Center, FL,"2,002"
33893,37.0,Pineland, FL,352
33893,37.0,Suncoast Estates, FL,"4,629"
33893,37.0,Tice, FL,"4,245"
33893,37.0,Arnolds Park, IA,"1,109"
33893,37.0,Braddyville, IA,147
33893,37.0,Bertsch-Oceanview, CA,"2,568"
33893,37.0,Crescent City, CA,"7,295"
33893,37.0,Hiouchi, CA,413
33893,37.0,Boca Grande, FL,0
33893,37.0,Evans, LA,0
33893,37.0,Albion, ME,0
33893,37.0,Smithfield, ME,0
33893,37.0,Bruce Crossing, MI,0
33893,37.0,Antler, ND,9
33893,37.0,Bottineau, ND,"2,294"
33893,37.0,Burlington, ND,"1,315"
33893,37.0,Deering, ND,109
33893,37.0,Des Lacs, ND,223
33893,37.0,Foxholm, ND,88
33893,37.0,Glenburn, ND,468
33893,37.0,Grano, ND,3
33893,37.0,Granville, ND,246
33893,37.0,Kramer, ND,30
33893,37.0,Landa, ND,72
33893,37.0,Lansford, ND,272
33893,37.0,Logan, ND,203
33893,37.0,Maxbass, ND,61
33893,37.0,Minot, ND,"44,533"
33893,37.0,Minot AFB CDP, ND,"5,813"
33893,37.0,Mohall, ND,759
33893,37.0,Newburg, ND,163
33893,37.0,Ruthville, ND,206
33893,37.0,Souris, ND,72
33893,37.0,Surrey, ND,"1,027"
33893,37.0,Upham, ND,249
33893,37.0,Westhope, ND,506
34001,37.0,Edna, TX,"5,616"
34001,37.0,Barton, VT,621
34001,37.0,Brandon, VT,"1,425"
34001,37.0,Coventry, VT,111
34001,37.0,Irasburg, VT,173
34001,37.0,Newport Center, VT,299
34001,37.0,North Troy, VT,572
34001,37.0,Orleans, VT,898
34001,37.0,Troy, VT,153
34001,37.0,Cliffdell, WA,80
34001,37.0,Selah, WA,"7,328"
34001,37.0,Wishram, WA,325
34001,37.0,Elcho, WI,275
34001,37.0,Post Lake, WI,405
34015,36.9,Richford, VT,"1,418"
34015,36.9,Cowiche, WA,712
34015,36.9,Trout Lake, WA,464
34015,36.9,Union Gap, WA,"6,061"
34015,36.9,Archer, IA,121
34015,36.9,Montgomery Center, VT,0
34015,36.9,Montgomery, VT,0
34015,36.9,Malaga, WA,0
34015,36.9,Mcgregor, MN,498
34015,36.9,Drummond, MT,395
34015,36.9,Ovando, MT,80
34015,36.9,Saint Regis, MT,239
34015,36.9,Cleghorn, IA,194
34015,36.9,Gillett Grove, IA,68
34015,36.9,Greenville, IA,61
34015,36.9,Larrabee, IA,155
34015,36.9,Loveland, IA,37
34015,36.9,Peterson, IA,320
34015,36.9,Primghar, IA,949
34015,36.9,Rossie, IA,85
34015,36.9,Camden, ME,"3,351"
34015,36.9,Madison, ME,"2,648"
34015,36.9,Oakland, ME,"2,516"
34015,36.9,Amasa, MI,351
34015,36.9,Helmville, MT,0
34015,36.9,Gilchrist, OR,0
34015,36.9,Amherst, SD,0
34015,36.9,Houghton, SD,0
34015,36.9,Britton, SD,"1,442"
34015,36.9,Claire City, SD,78
34015,36.9,Claremont, SD,168
34015,36.9,Columbia, SD,148
34015,36.9,Lake City, SD,33
34015,36.9,Langford, SD,373
34015,36.9,Pierpont, SD,125
34015,36.9,Veblen, SD,436
34015,36.9,Westport, SD,105
34015,36.9,Cogswell, ND,90
34015,36.9,Lisbon, ND,"2,074"
34015,36.9,Rutland, ND,176
34015,36.9,White Lake, WI,303
34015,36.9,East Orland, ME,0
34015,36.9,Hope, ME,0
34015,36.9,Lincolnville Center, ME,0
34015,36.9,Orland, ME,0
34015,36.9,Searsmont, ME,0
34015,36.9,Nisula, MI,0
34062,36.8,Wabeno, WI,530
34062,36.8,Olema, CA,0
34062,36.8,Aurora, ME,0
34062,36.8,Readfield, ME,0
34062,36.8,Shawmut, ME,0
34062,36.8,Champion, MI,0
34062,36.8,Baldwin, ND,0
34062,36.8,Kintyre, ND,0
34062,36.8,Moffit, ND,0
34062,36.8,Saint Anthony, ND,0
34062,36.8,Shields, ND,0
34062,36.8,Sterling, ND,0
34062,36.8,Glencross, SD,0
34062,36.8,Keldron, SD,0
34062,36.8,Mc Intosh, SD,0
34062,36.8,Mc Laughlin, SD,0
34062,36.8,Trail City, SD,0
34062,36.8,Wakpala, SD,0
34062,36.8,Walker, SD,0
34062,36.8,Watauga, SD,0
34062,36.8,East Berkshire, VT,0
34062,36.8,Point Comfort, TX,620
34062,36.8,Vanderbilt, TX,366
34062,36.8,Ellensburg, WA,"18,455"
34062,36.8,White Swan, WA,671
34062,36.8,Butternut, WI,432
34062,36.8,Fort Myers Beach, FL,"6,539"
34062,36.8,San Carlos Park, FL,"17,646"
34062,36.8,Three Oaks, FL,"3,479"
34062,36.8,Dickens, IA,176
34062,36.8,Fostoria, IA,124
34062,36.8,Fairfield, ME,"2,773"
34062,36.8,Republic, MI,494
34062,36.8,Wakefield, MI,"1,837"
34062,36.8,Watersmeet, MI,407
34062,36.8,White Pine, MI,402
34062,36.8,Gretna, NE,"5,416"
34062,36.8,La Vista, NE,"17,125"
34062,36.8,Papillion, NE,"21,100"
34062,36.8,Richfield, NE,166
34062,36.8,Springfield, NE,"1,288"
34062,36.8,Almont, ND,122
34062,36.8,Anamoose, ND,265
34062,36.8,Balta, ND,94
34062,36.8,Bantry, ND,17
34062,36.8,Barton, ND,8
34062,36.8,Bismarck, ND,"65,123"
34062,36.8,Braddock, ND,9
34062,36.8,Cannon Ball, ND,949
34062,36.8,Carson, ND,246
34062,36.8,Dawson, ND,56
34062,36.8,Denhoff, ND,23
34062,36.8,Driscoll, ND,62
34062,36.8,Elgin, ND,588
34062,36.8,Flasher, ND,295
34062,36.8,Fort Yates, ND,229
34062,36.8,Gardena, ND,12
34062,36.8,Goodrich, ND,115
34062,36.8,Hague, ND,64
34062,36.8,Harmon, ND,216
34062,36.8,Harvey, ND,"1,830"
34062,36.8,Hazelton, ND,253
34062,36.8,Heil, ND,16
34062,36.8,Hurdsfield, ND,57
34062,36.8,Leith, ND,25
34062,36.8,Lincoln, ND,"2,864"
34062,36.8,Linton, ND,"1,114"
34062,36.8,Mcclusky, ND,284
34062,36.8,Mandan, ND,"19,381"
34062,36.8,Martin, ND,106
34062,36.8,Menoken, ND,71
34062,36.8,Mercer, ND,67
34062,36.8,Napoleon, ND,774
34062,36.8,New Leipzig, ND,230
34062,36.8,New Salem, ND,864
34062,36.8,Orrin, ND,22
34062,36.8,Overly, ND,24
34062,36.8,Porcupine, ND,144
34062,36.8,Raleigh, ND,8
34062,36.8,Regan, ND,58
34062,36.8,Selfridge, ND,189
34062,36.8,Solen, ND,75
34062,36.8,Steele, ND,722
34062,36.8,Strasburg, ND,511
34062,36.8,Towner, ND,525
34062,36.8,Tuttle, ND,80
34062,36.8,Willow City, ND,204
34062,36.8,Wilton, ND,977
34062,36.8,Wing, ND,138
34062,36.8,Zeeland, ND,85
34062,36.8,Newell, CA,429
34062,36.8,San Francisco, CA,"829,072"
34062,36.8,Twin Lakes, CA,"5,212"
34062,36.8,Idanha, OR,145
34062,36.8,Pine Hollow, OR,445
34062,36.8,Wamic, OR,29
34062,36.8,Artas, SD,6
34062,36.8,Bowdle, SD,491
34062,36.8,Bullhead, SD,366
34062,36.8,Eureka, SD,879
34062,36.8,Glenham, SD,91
34062,36.8,Herreid, SD,514
34062,36.8,Hillsview, SD,3
34062,36.8,Java, SD,176
34062,36.8,Little Eagle, SD,281
34062,36.8,Long Hollow, SD,314
34062,36.8,Mcintosh, SD,184
34062,36.8,Mclaughlin, SD,574
34062,36.8,Mobridge, SD,"3,293"
34062,36.8,Morristown, SD,68
34062,36.8,Mound City, SD,62
34062,36.8,Pollock, SD,172
34062,36.8,Selby, SD,800
34062,36.8,Sisseton, SD,"2,597"
34062,36.8,Timber Lake, SD,469
34177,36.7,Aumsville, OR,"3,740"
34177,36.7,Brooks, OR,997
34177,36.7,Detroit, OR,151
34177,36.7,Eola, OR,45
34177,36.7,Four Corners, OR,"17,202"
34177,36.7,Gates, OR,580
34177,36.7,Hayesville, OR,"18,611"
34177,36.7,Independence, OR,"8,654"
34177,36.7,Jefferson, OR,"3,152"
34177,36.7,Keizer, OR,"36,875"
34177,36.7,Labish Village, OR,172
34177,36.7,Lyons, OR,"1,083"
34177,36.7,Marion, OR,175
34177,36.7,Mehama, OR,200
34177,36.7,Mill City, OR,"1,665"
34177,36.7,Monmouth, OR,"9,769"
34177,36.7,Mount Angel, OR,"3,389"
34177,36.7,Salem, OR,"157,967"
34177,36.7,Scio, OR,901
34177,36.7,Scotts Mills, OR,457
34177,36.7,Silverton, OR,"9,342"
34177,36.7,Stayton, OR,"7,719"
34177,36.7,Sublimity, OR,"2,764"
34177,36.7,Turner, OR,"2,272"
34201,36.7,West Scio, OR,109
34201,36.7,Marcus, IA,"1,230"
34201,36.7,Paullina, IA,944
34201,36.7,Royal, IA,540
34201,36.7,Sutherland, IA,591
34201,36.7,Webb, IA,145
34201,36.7,Winterport, ME,"1,168"
34201,36.7,Michigamme, MI,262
34201,36.7,Ontonagon, MI,"1,457"
34201,36.7,Big Bar, CA,0
34201,36.7,Rockland, MI,0
34201,36.7,Agate, ND,0
34201,36.7,Chaseley, ND,0
34201,36.7,Penn, ND,0
34201,36.7,Saint Benedict, OR,0
34201,36.7,La Salle, TX,0
34201,36.7,Arcadia, FL,"7,647"
34201,36.7,Southeast Arcadia, FL,"7,855"
34201,36.7,Calumet, IA,309
34201,36.7,Port O Connor, TX,"1,153"
34201,36.7,Eschbach, WA,313
34201,36.7,Gleed, WA,"3,034"
34201,36.7,Kittitas, WA,"1,241"
34201,36.7,Naches, WA,936
34201,36.7,Exeland, WI,208
34201,36.7,Tulelake, CA,"1,029"
34201,36.7,Superior, MT,864
34201,36.7,Ashley, ND,744
34201,36.7,Belcourt, ND,"1,721"
34201,36.7,Bisbee, ND,121
34201,36.7,Bowdon, ND,119
34201,36.7,Brinsmade, ND,71
34201,36.7,Calvin, ND,19
34201,36.7,Cando, ND,"1,132"
34201,36.7,Carrington, ND,"1,944"
34201,36.7,Cathay, ND,46
34201,36.7,Churchs Ferry, ND,7
34201,36.7,Dunseith, ND,838
34201,36.7,East Dunseith, ND,496
34201,36.7,Esmond, ND,108
34201,36.7,Fessenden, ND,539
34201,36.7,Green Acres, ND,667
34201,36.7,Hamberg, ND,13
34201,36.7,Hansboro, ND,19
34201,36.7,Heimdal, ND,5
34201,36.7,Knox, ND,36
34201,36.7,Leeds, ND,421
34201,36.7,Lehr, ND,88
34201,36.7,Maddock, ND,362
34201,36.7,Medina, ND,342
34201,36.7,Minnewaukan, ND,214
34201,36.7,Mylo, ND,8
34201,36.7,New Rockford, ND,"1,376"
34201,36.7,Oberon, ND,163
34201,36.7,Perth, ND,10
34201,36.7,Pettibone, ND,61
34201,36.7,Robinson, ND,34
34201,36.7,Rocklake, ND,155
34201,36.7,Rolette, ND,656
34201,36.7,Rolla, ND,"1,280"
34201,36.7,Saint John, ND,361
34201,36.7,Sarles, ND,12
34201,36.7,Selz, ND,19
34201,36.7,Shell Valley, ND,"1,365"
34201,36.7,Sheyenne, ND,206
34201,36.7,Streeter, ND,80
34201,36.7,Sykeston, ND,102
34201,36.7,Tappen, ND,272
34201,36.7,Venturia, ND,27
34201,36.7,Wishek, ND,957
34201,36.7,Wolford, ND,33
34201,36.7,Woodworth, ND,28
34201,36.7,York, ND,41
34274,36.6,Ardoch, ND,79
34274,36.6,Ayr, ND,20
34274,36.6,Buffalo, ND,163
34274,36.6,Clifford, ND,13
34274,36.6,Egeland, ND,15
34274,36.6,Elliott, ND,16
34274,36.6,Emerado, ND,331
34274,36.6,Englevale, ND,155
34274,36.6,Fingal, ND,133
34274,36.6,Gilby, ND,279
34274,36.6,Grand Forks AFB CDP, ND,"2,387"
34274,36.6,Hatton, ND,761
34274,36.6,Minto, ND,728
34274,36.6,Nome, ND,60
34274,36.6,Northwood, ND,750
34274,36.6,Page, ND,314
34274,36.6,Portland, ND,660
34274,36.6,Tower City, ND,240
34274,36.6,Oskaloosa, IA,"11,555"
34274,36.6,Dequincy, LA,"3,201"
34274,36.6,Deridder, LA,"10,846"
34274,36.6,Longville, LA,891
34274,36.6,Oretta, LA,469
34274,36.6,Singer, LA,545
34274,36.6,Derby, VT,0
34274,36.6,Terrebonne, OR,"1,257"
34274,36.6,Arvilla, ND,0
34274,36.6,Grand Forks Afb, ND,0
34274,36.6,Mekinock, ND,0
34274,36.6,Stirum, ND,0
34274,36.6,Weesatche, TX,0
34274,36.6,Stella, NE,154
34274,36.6,Nordheim, TX,335
34274,36.6,Pettus, TX,613
34274,36.6,Runge, TX,"1,138"
34274,36.6,Seadrift, TX,"1,677"
34274,36.6,Tulsita, TX,46
34274,36.6,Alderton, WA,"2,937"
34274,36.6,Parker, WA,93
34274,36.6,Thorp, WA,304
34274,36.6,Inverness, CA,"1,368"
34315,36.5,Spring Valley, CA,"1,000"
34315,36.5,Malin, OR,712
34315,36.5,Merrill, OR,843
34315,36.5,Pine Grove, OR,76
34315,36.5,Dedham, IA,220
34315,36.5,Lidderdale, IA,213
34315,36.5,Willey, IA,71
34315,36.5,Clinton, ME,"1,254"
34315,36.5,Skowhegan, ME,"6,219"
34315,36.5,Alden, IA,756
34315,36.5,Buckeye, IA,90
34315,36.5,Pelican Lake, WI,0
34315,36.5,Beebe Plain, VT,0
34315,36.5,Sutton, VT,0
34315,36.5,Dixmont, ME,0
34315,36.5,Freedom, ME,0
34315,36.5,Greene, ME,0
34315,36.5,Hinckley, ME,0
34315,36.5,Greenland, MI,0
34315,36.5,Port Lavaca, TX,"12,289"
34315,36.5,Yorktown, TX,"2,386"
34315,36.5,Derby Center, VT,705
34315,36.5,Derby Line, VT,760
34315,36.5,Newport, VT,"4,535"
34315,36.5,Easton, WA,427
34315,36.5,Quincy, WA,"7,075"
34315,36.5,Roslyn, WA,947
34315,36.5,South Hill, WA,"54,878"
34315,36.5,Brothers, OR,0
34315,36.5,Hooper, NE,826
34315,36.5,Winslow, NE,83
34346,36.5,Brooks, MN,109
34346,36.5,Gonvick, MN,223
34346,36.5,Goodridge, MN,122
34346,36.5,Grygla, MN,186
34346,36.5,Gully, MN,85
34346,36.5,Little Rock, MN,"1,407"
34346,36.5,Oklee, MN,382
34346,36.5,Plummer, MN,405
34346,36.5,Trail, MN,67
34346,36.5,Deer Lodge, MT,"3,085"
34346,36.5,Bellevue, NE,"52,690"
34346,36.5,East Charleston, VT,0
34346,36.5,Palisades, WA,0
34346,36.5,Morgan, VT,0
34346,36.5,Wetonka, SD,7
34346,36.5,Dunsmuir, CA,"1,482"
34346,36.5,Fairview, CA,"9,852"
34346,36.5,La Honda, CA,741
34346,36.5,Los Altos, CA,"29,762"
34346,36.5,Los Altos Hills, CA,"8,244"
34346,36.5,Mccloud, CA,"1,111"
34346,36.5,Mountain View, CA,"76,741"
34346,36.5,Union City, CA,"71,675"
34346,36.5,Captiva, FL,154
34346,36.5,Cypress Lake, FL,"12,177"
34346,36.5,Harlem Heights, FL,"1,136"
34346,36.5,Iona, FL,"13,549"
34346,36.5,Mcgregor, FL,"7,690"
34346,36.5,Pine Manor, FL,"4,363"
34346,36.5,Punta Rassa, FL,"1,800"
34346,36.5,Saint James City, FL,"3,741"
34346,36.5,Sanibel, FL,"6,761"
34346,36.5,Villas, FL,"10,464"
34346,36.5,Whiskey Creek, FL,"4,964"
34346,36.5,Beacon, IA,502
34346,36.5,Cameron, LA,346
34346,36.5,Carlyss, LA,"5,089"
34346,36.5,Oberlin, LA,"2,069"
34346,36.5,Prien, LA,"8,142"
34346,36.5,Rosepine, LA,"1,855"
34346,36.5,Sugartown, LA,10
34346,36.5,Offutt A F B, NE,0
34346,36.5,Callahan, CA,0
34346,36.5,Creole, LA,0
34346,36.5,Dry Creek, LA,0
34346,36.5,Grant, LA,0
34346,36.5,Leblanc, LA,0
34346,36.5,Mittie, LA,0
34346,36.5,Canaan, ME,0
34346,36.5,Eddington, ME,0
34346,36.5,Holden, ME,0
34346,36.5,Lincolnville, ME,0
34346,36.5,Morrill, ME,0
34346,36.5,Mount Vernon, ME,0
34346,36.5,Orrington, ME,0
34401,36.5,Ewen, MI,0
34401,36.5,Gatzke, MN,0
34401,36.5,Redlake, MN,0
34401,36.5,Wannaska, MN,0
34401,36.5,Refugio, TX,"2,838"
34401,36.5,Rock Island, WA,874
34407,36.4,San Pedro, TX,355
34407,36.4,Taft, TX,"3,046"
34407,36.4,Ahtanum, WA,"3,785"
34407,36.4,Carbonado, WA,530
34407,36.4,Cle Elum, WA,"2,551"
34407,36.4,Crocker, WA,"1,240"
34407,36.4,Mcmillin, WA,"1,324"
34407,36.4,Prairie Heights, WA,"4,363"
34407,36.4,Prairie Ridge, WA,"11,935"
34407,36.4,South Cle Elum, WA,530
34407,36.4,Summitview, WA,"1,230"
34407,36.4,Tampico, WA,388
34407,36.4,Wilkeson, WA,461
34407,36.4,Yakima, WA,"92,806"
34407,36.4,Estero, FL,"22,649"
34407,36.4,West Charleston, VT,0
34407,36.4,Longmire, WA,0
34407,36.4,Upson, WI,0
34407,36.4,Auburn, NE,"3,426"
34407,36.4,Julian, NE,66
34407,36.4,Mortmar, CA,172
34407,36.4,Pescadero, CA,"1,046"
34407,36.4,Bandon, OR,"3,055"
34407,36.4,Coquille, OR,"3,831"
34407,36.4,Dillard, OR,392
34407,36.4,Green, OR,"7,954"
34407,36.4,Lookingglass, OR,"1,018"
34407,36.4,Myrtle Point, OR,"2,416"
34407,36.4,Winston, OR,"5,356"
34407,36.4,San Gregorio, CA,0
34407,36.4,Ragley, LA,0
34407,36.4,Porter, ME,0
34407,36.4,Gravity, IA,146
34407,36.4,Aurora, KS,48
34407,36.4,Morganville, KS,213
34407,36.4,Waterville, KS,682
34407,36.4,Naples, ME,433
34407,36.4,Tenmile, OR,0
34407,36.4,Meyersville, TX,0
34407,36.4,Thomaston, TX,0
34447,36.3,East Glacier Park, MT,0
34447,36.3,Essex, MT,0
34447,36.3,Lake Mc Donald, MT,0
34447,36.3,Polebridge, MT,0
34447,36.3,Glasston, ND,0
34447,36.3,Hensel, ND,0
34447,36.3,Maida, ND,0
34447,36.3,Michigan, ND,0
34447,36.3,Saint Michael, ND,0
34447,36.3,Idleyld Park, OR,0
34447,36.3,Barnard, SD,0
34447,36.3,Roma, TX,0
34447,36.3,Westhoff, TX,0
34447,36.3,Benton, IA,52
34447,36.3,Cuero, TX,"6,979"
34447,36.3,El Camino Angosto, TX,135
34447,36.3,El Cenizo, TX,"3,302"
34447,36.3,Encantada-Ranchito-El Calaboz, TX,"2,049"
34447,36.3,Escobares, TX,"2,003"
34447,36.3,Escobar I, TX,324
34447,36.3,Evergreen Colonia, TX,73
34447,36.3,Falconaire, TX,58
34447,36.3,Falcon Heights, TX,30
34447,36.3,Falcon Mesa, TX,657
34447,36.3,Falcon Village, TX,58
34447,36.3,Fronton, TX,93
34447,36.3,Fronton Ranchettes, TX,200
34447,36.3,Green Valley Farms, TX,892
34447,36.3,Guadalupe-Guerra, TX,19
34447,36.3,Harlingen, TX,"65,677"
34447,36.3,H. Cuellar Estates, TX,27
34447,36.3,Indian Lake, TX,992
34447,36.3,Indio, TX,50
34447,36.3,Jardin De San Julian, TX,26
34447,36.3,Jf Villarreal, TX,33
34447,36.3,Lago, TX,148
34447,36.3,Lago Vista Colonia, TX,184
34447,36.3,La Loma De Falcon, TX,149
34447,36.3,La Minita, TX,196
34447,36.3,La Paloma, TX,"3,128"
34447,36.3,La Presa, TX,300
34447,36.3,Lasana, TX,52
34447,36.3,Las Palmas, TX,17
34447,36.3,La Tina Ranch, TX,549
34447,36.3,Laureles, TX,"4,582"
34447,36.3,Loma Vista Colonia, TX,196
34447,36.3,Los Arrieros, TX,53
34447,36.3,Los Fresnos, TX,"6,164"
34447,36.3,Los Indios, TX,"1,081"
34447,36.3,Los Lobos, TX,16
34447,36.3,Lozano, TX,462
34447,36.3,Mesquite CDP, TX,454
34447,36.3,Moraida, TX,202
34447,36.3,New Falcon, TX,76
34447,36.3,North Escobares, TX,217
34447,36.3,Northridge, TX,78
34447,36.3,Old Escobares, TX,97
34447,36.3,Olmito, TX,"1,361"
34447,36.3,Pena, TX,125
34447,36.3,Port Mansfield, TX,104
34447,36.3,Ramos, TX,90
34447,36.3,Rancho Viejo, TX,"2,440"
34447,36.3,Regino Ramirez, TX,83
34447,36.3,Rio Bravo, TX,"4,880"
34447,36.3,Rio Hondo, TX,"2,146"
34447,36.3,Rivera, TX,162
34447,36.3,Roma-Los Saenz, TX,"9,938"
34447,36.3,Roma Creek, TX,371
34447,36.3,Salineno, TX,89
34447,36.3,Salineno North, TX,26
34447,36.3,San Benito, TX,"24,447"
34447,36.3,Sandoval, TX,9
34447,36.3,San Juan Colonia, TX,223
34447,36.3,San Perlita, TX,640
34447,36.3,Santa Monica, TX,100
34447,36.3,San Ygnacio, TX,335
34447,36.3,Sunset Colonia, TX,19
34447,36.3,Villa Del Sol, TX,46
34447,36.3,Weimar, TX,"2,276"
34447,36.3,Bingen, WA,888
34447,36.3,White Salmon, WA,"2,221"
34447,36.3,Hurley, WI,"1,570"
34447,36.3,Iron Belt, WI,209
34447,36.3,Montreal, WI,760
34447,36.3,Pence, WI,120
34447,36.3,Radisson, WI,144
34447,36.3,Adams, ND,138
34447,36.3,Aneta, ND,278
34447,36.3,Auburn, ND,8
34447,36.3,Bathgate, ND,35
34447,36.3,Berlin, ND,26
34447,36.3,Binford, ND,167
34447,36.3,Brocket, ND,93
34447,36.3,Buchanan, ND,81
34447,36.3,Calio, ND,4
34447,36.3,Canton City, ND,24
34447,36.3,Cavalier, ND,"1,272"
34447,36.3,Cleveland, ND,105
34447,36.3,Conway, ND,9
34447,36.3,Cooperstown, ND,"1,082"
34447,36.3,Courtenay, ND,49
34447,36.3,Crystal, ND,140
34447,36.3,Dahlen, ND,70
34447,36.3,Dazey, ND,125
34447,36.3,Dickey, ND,31
34447,36.3,Drayton, ND,759
34447,36.3,Edgeley, ND,572
34447,36.3,Edinburg, ND,168
34447,36.3,Ellendale, ND,"1,506"
34447,36.3,Fairdale, ND,23
34447,36.3,Finley, ND,445
34447,36.3,Forbes, ND,49
34447,36.3,Fordville, ND,241
34447,36.3,Forest River, ND,121
34447,36.3,Fort Ransom, ND,77
34447,36.3,Fort Totten, ND,"1,269"
34447,36.3,Fredonia, ND,51
34447,36.3,Fullerton, ND,60
34447,36.3,Gackle, ND,390
34447,36.3,Glenfield, ND,101
34447,36.3,Grafton, ND,"4,291"
34447,36.3,Hamilton, ND,59
34447,36.3,Hannaford, ND,107
34447,36.3,Hannah, ND,11
34447,36.3,Hoople, ND,318
34447,36.3,Hope, ND,351
34447,36.3,Inkster, ND,30
34447,36.3,Jessie, ND,30
34447,36.3,Jud, ND,66
34447,36.3,Kathryn, ND,64
34447,36.3,Kulm, ND,305
34447,36.3,Lakota, ND,570
34447,36.3,Lamoure, ND,946
34447,36.3,Langdon, ND,"1,878"
34447,36.3,Lankin, ND,143
34447,36.3,Larimore, ND,"1,527"
34447,36.3,Lawton, ND,24
34447,36.3,Leal, ND,29
34447,36.3,Litchville, ND,148
34447,36.3,Ludden, ND,42
34447,36.3,Luverne, ND,51
34447,36.3,Mcville, ND,325
34447,36.3,Manvel, ND,408
34447,36.3,Marion, ND,171
34447,36.3,Michigan City, ND,199
34447,36.3,Milton, ND,52
34447,36.3,Monango, ND,41
34447,36.3,Montpelier, ND,98
34447,36.3,Mountain, ND,86
34447,36.3,Nash, ND,8
34447,36.3,Neche, ND,349
34447,36.3,Nekoma, ND,37
34447,36.3,Niagara, ND,44
34447,36.3,Oakes, ND,"1,937"
34601,36.3,Oriska, ND,83
34601,36.3,Osnabrock, ND,113
34601,36.3,Park River, ND,"1,424"
34601,36.3,Pekin, ND,108
34601,36.3,Pembina, ND,602
34601,36.3,Petersburg, ND,188
34601,36.3,Pillsbury, ND,21
34601,36.3,Pingree, ND,70
34601,36.3,Pisek, ND,89
34601,36.3,Rogers, ND,59
34601,36.3,Saint Thomas, ND,330
