Rank,Land Area (sq mi),City,State,Population
12346,2.43,Chenoa, IL,"1,806"
6482,5.61,Chenoweth, OR,"1,601"
6634,5.47,Chepachet, RI,"1,510"
6683,5.42,Cheraw, SC,"5,809"
28174,0.16,Cheraw, CO,202
19236,1.03,Cheriton, VA,471
2993,12.06,Cherokee, NC,"2,710"
5735,6.43,Cherokee, IA,"5,203"
13062,2.22,Cherokee, AL,"1,000"
14977,1.75,Cherokee, CA,80
16351,1.47,Cherokee, OK,"1,557"
22163,0.71,Cherokee, KS,663
24512,0.47,Cherokee City, AR,72
13551,2.08,Cherokee Pass, MO,250
28843,0.09,Cherokee Strip, CA,295
1702,19.81,Cherokee Village, AR,"4,554"
23850,0.53,Cherry, IL,429
15321,1.68,Cherry Creek, CO,"12,113"
16940,1.36,Cherry Creek, NY,480
28560,0.12,Cherry Fork, OH,137
12311,2.44,Cherry Grove, WA,523
18414,1.13,Cherry Grove, OH,"4,493"
4780,7.8,Cherry Hill, VA,"17,079"
9354,3.64,Cherry Hill Mall, NJ,"13,950"
5916,6.21,Cherry Hills Village, CO,"6,234"
17855,1.22,Cherry Log, GA,118
3167,11.51,Cherry Tree, OK,970
23980,0.52,Cherry Tree, PA,358
4393,8.44,Cherry Valley, IL,"2,884"
4605,8.09,Cherry Valley, CA,"6,823"
11225,2.82,Cherry Valley, PA,43
20807,0.87,Cherry Valley, AR,824
24086,0.51,Cherry Valley, NY,537
17968,1.2,Cherryland, CA,"15,244"
14333,1.9,Cherryvale, KS,"2,116"
14711,1.81,Cherryvale, SC,"2,316"
6612,5.49,Cherryville, NC,"5,826"
11771,2.62,Cherryville, PA,"1,433"
10664,3.05,Chesaning, MI,"2,412"
25,340.8,Chesapeake, VA,"228,168"
24367,0.48,Chesapeake, WV,"1,469"
24462,0.47,Chesapeake, OH,891
24765,0.45,Chesapeake, MO,49
11526,2.71,Chesapeake Beach, MD,"5,816"
24168,0.5,Chesapeake City, MD,703
8149,4.32,Chesapeake Ranch Estates, MD,"10,385"
21642,0.77,Cheshire, OH,234
25402,0.38,Cheshire, MA,571
9892,3.37,Cheshire Village, CT,"5,264"
15142,1.72,Chesilhurst, NJ,"1,675"
18383,1.14,Chesnee, SC,785
27776,0.19,Chest Springs, PA,194
2725,13.16,Chester, VA,"21,355"
5083,7.29,Chester, CA,"1,978"
6313,5.81,Chester, IL,"8,495"
7065,5.09,Chester, MD,"4,520"
7394,4.84,Chester, PA,"34,007"
8697,3.98,Chester, OK,162
10098,3.27,Chester, SC,"5,543"
13304,2.15,Chester, NY,"3,943"
15702,1.59,Chester, NJ,"1,557"
15801,1.57,Chester, TX,341
16776,1.39,Chester, MA,727
17078,1.34,Chester, IA,263
17570,1.26,Chester, VT,991
19661,1,Chester, WV,"2,564"
20777,0.87,Chester, GA,"1,719"
21249,0.82,Chester, SD,302
23296,0.59,Chester, NE,238
24364,0.48,Chester, AR,105
24418,0.48,Chester, MT,834
13918,2,Chester Center, CT,"1,761"
13539,2.08,Chester Gap, VA,745
13076,2.21,Chester Heights, PA,"2,568"
24830,0.44,Chester Hill, PA,981
15871,1.56,Chesterbrook, PA,"4,483"
893,31.77,Chesterfield, MO,"47,651"
4845,7.68,Chesterfield, TN,378
8580,4.05,Chesterfield, SC,"1,364"
17191,1.32,Chesterfield, IN,"2,528"
23768,0.54,Chesterfield, IL,224
23783,0.54,Chesterhill, OH,319
8057,4.38,Chesterland, OH,"2,257"
3960,9.33,Chesterton, IN,"13,894"
8956,3.84,Chestertown, NY,"1,033"
11842,2.6,Chestertown, MD,"5,221"
27662,0.2,Chesterville, OH,216
28678,0.11,Chestnut, IL,163
7239,4.97,Chestnut Ridge, NY,"8,035"
24569,0.46,Cheswick, PA,"1,723"
17404,1.29,Cheswold, DE,"1,307"
12355,2.42,Chetek, WI,"2,413"
17094,1.34,Chetopa, KS,"1,146"
19789,0.99,Chevak, AK,986
6146,5.96,Cheval, FL,"10,992"
16987,1.35,Cheverly, MD,"6,307"
18166,1.17,Cheviot, OH,"8,330"
24495,0.47,Chevy Chase, MD,"2,907"
12452,2.39,Chevy Chase CDP, MD,"9,435"
17510,1.27,Chevy Chase Heights, PA,"1,511"
28745,0.1,Chevy Chase Section Five, MD,736
28601,0.12,Chevy Chase Section Three, MD,708
26693,0.28,Chevy Chase View, MD,939
25064,0.42,Chevy Chase Village, MD,"1,974"
10842,2.98,Chewelah, WA,"2,608"
1527,21.67,Chewey, OK,98
21056,0.84,Chewsville, MD,137
16231,1.49,Chewton, PA,499
1295,24.52,Cheyenne, WY,"61,470"
19995,0.97,Cheyenne, OK,961
18884,1.07,Cheyenne Wells, CO,980
27349,0.23,Cheyney University, PA,929
12324,2.43,Chiawuli Tak, AZ,43
52,227.63,Chicago, IL,"2,712,608"
3641,10.07,Chicago Heights, IL,"30,410"
12929,2.25,Chicago Ridge, IL,"14,410"
21144,0.83,Chical, NM,139
276,67.04,Chickaloon, AK,234
11928,2.57,Chickamauga, GA,"3,125"
13037,2.22,Chickamaw Beach, MN,107
8314,4.21,Chickasaw, AL,"6,026"
27332,0.23,Chickasaw, OH,347
1494,22.03,Chickasha, OK,"16,195"
143,115.87,Chicken, AK,7
848,32.92,Chico, CA,"87,517"
12780,2.29,Chico, WA,"2,113"
16589,1.43,Chico, TX,"1,071"
1424,22.83,Chicopee, MA,"55,603"
10364,3.16,Chicopee, KS,431
23862,0.53,Chicora, PA,983
6815,5.31,Chidester, AR,218
1563,21.24,Chief Lake, WI,555
5921,6.21,Chiefland, FL,"2,301"
3204,11.39,Chignik, AK,86
2583,13.77,Chignik Lagoon, AK,60
2944,12.25,Chignik Lake, AK,58
1345,23.76,Chilchinbito, AZ,738
2709,13.21,Chilcoot-Vinton, CA,130
2914,12.35,Childersburg, AL,"5,117"
4509,8.26,Childress, TX,"6,140"
25407,0.38,Chilhowee, MO,231
11911,2.57,Chilhowie, VA,"1,865"
10069,3.28,Chili, NM,953
17400,1.29,Chili, WI,298
19753,0.99,Chilili, NM,39
3504,10.43,Chillicothe, OH,"21,802"
5259,7.02,Chillicothe, MO,"8,528"
7029,5.13,Chillicothe, IL,"6,181"
19351,1.02,Chillicothe, TX,686
27423,0.23,Chillicothe, IA,102
9786,3.41,Chillum, MD,"36,684"
27683,0.2,Chilo, OH,69
21235,0.82,Chiloquin, OR,780
8716,3.97,Chilton, WI,"3,953"
8744,3.95,Chilton, TX,851
4313,8.59,Chimayo, NM,"2,572"
10407,3.15,Chimney Rock, NC,111
17425,1.28,China, TX,955
8257,4.24,China Grove, TX,"1,152"
13386,2.12,China Grove, NC,"4,155"
6931,5.21,China Lake Acres, CA,"1,376"
7695,4.62,China Spring, TX,"1,533"
12137,2.5,Chinchilla, PA,"2,066"
4046,9.11,Chincoteague, VA,"2,933"
20559,0.9,Chinese Camp, CA,99
648,38.68,Chiniak, AK,14
2173,16.03,Chinle, AZ,"4,743"
985,29.64,Chino, CA,"80,810"
516,44.68,Chino Hills, CA,"76,187"
293,63.37,Chino Valley, AZ,"10,879"
19491,1.01,Chinook, WA,336
24050,0.51,Chinook, MT,"1,165"
8350,4.18,Chipley, FL,"3,581"
3212,11.37,Chippewa Falls, WI,"13,803"
27174,0.25,Chippewa Lake, OH,746
24807,0.44,Chippewa Park, OH,945
14428,1.87,Chireno, TX,409
2875,12.53,Chisago City, MN,"4,951"
208,83.84,Chisana, AK,0
7914,4.48,Chisholm, MN,"5,001"
13174,2.19,Chisholm, ME,"1,019"
23,368.43,Chistochina, AK,105
206,84.45,Chitina, AK,78
12300,2.44,Chittenango, NY,"5,052"
16160,1.51,Chloride, AZ,197
3107,11.64,Choccolocco, AL,"2,443"
19537,1.01,Chocowinity, NC,966
1119,27.3,Choctaw, OK,"11,619"
5836,6.32,Choctaw, LA,796
21171,0.82,Choctaw Lake, OH,"1,148"
24468,0.47,Chokio, MN,421
27473,0.22,Chokoloskee, FL,421
27300,0.24,Choptank, MD,136
14632,1.83,Choteau, MT,"1,616"
8942,3.85,Choudrant, LA,"1,097"
10160,3.24,Chouteau, OK,"2,060"
4862,7.66,Chowchilla, CA,"18,411"
21869,0.75,Chrisman, IL,"1,389"
22204,0.71,Chrisney, IN,469
23895,0.53,Christiana, PA,"1,026"
2464,14.38,Christiansburg, VA,"21,427"
27542,0.22,Christiansburg, OH,500
4918,7.56,Christie, OK,192
14921,1.76,Christine, TX,350
27801,0.19,Christine, ND,139
9738,3.43,Christmas, FL,"2,188"
15780,1.58,Christopher, IL,"2,828"
10697,3.03,Christopher Creek, AZ,73
17164,1.33,Christoval, TX,276
22874,0.63,Chualar, CA,"1,255"
9677,3.47,Chuathbaluk, AK,104
8339,4.19,Chubbuck, ID,"14,117"
14340,1.89,Chugcreek, WY,325
10639,3.06,Chugwater, WY,210
5394,6.87,Chuichu, AZ,260
27941,0.18,Chula, MO,245
446,49.63,Chula Vista, CA,"253,031"
10031,3.31,Chula Vista, TX,"3,474"
23878,0.53,Chula Vista CDP, TX,436
27890,0.18,Chula Vista Colonia, TX,236
14751,1.8,Chuluota, FL,"2,302"
11664,2.66,Chums Corner, MI,862
1654,20.23,Chumuckla, FL,786
14729,1.8,Chunchula, AL,153
21072,0.83,Chunky, MS,406
14722,1.81,Chupadero, NM,221
25954,0.34,Church Creek, MD,149
3952,9.35,Church Hill, TN,"6,742"
16825,1.39,Church Hill, PA,"1,440"
22148,0.71,Church Hill, MD,952
11044,2.89,Church Point, LA,"4,529"
12723,2.31,Church Rock, NM,"1,058"
9511,3.55,Churchill, MT,989
11944,2.56,Churchill, OH,"2,108"
13167,2.19,Churchill, PA,"3,006"
24932,0.43,Churchs Ferry, ND,7
14389,1.88,Churchtown, PA,434
13812,2.02,Churchville, PA,"3,843"
18259,1.15,Churchville, NY,"1,997"
25449,0.38,Churchville, VA,60
13422,2.11,Churdan, IA,340
20533,0.9,Churubusco, IN,"1,806"
6135,5.97,Cibecue, AZ,"1,797"
1727,19.52,Cibola, AZ,285
5616,6.57,Cibolo, TX,"22,744"
6252,5.86,Cicero, IL,"84,423"
15179,1.71,Cicero, IN,"4,870"
9533,3.54,Cienega Springs, AZ,"1,897"
10293,3.19,Cienegas Terrace, TX,"3,270"
13882,2,Cimarron, NM,"1,003"
18339,1.14,Cimarron, KS,"2,057"
15278,1.69,Cimarron City, OK,176
6046,6.06,Cimarron Hills, CO,"16,698"
228,77.94,Cincinnati, OH,"297,117"
15018,1.74,Cincinnati, IA,299
27930,0.18,Cinco Bayou, FL,362
7360,4.87,Cinco Ranch, TX,"18,028"
15586,1.62,Cinnamon Lake, OH,888
160,106.04,Circle, AK,103
21533,0.78,Circle, MT,614
3984,9.27,Circle D-Kc Estates, TX,"2,144"
14837,1.78,Circle Pines, MN,"4,935"
4061,9.08,Circleville, UT,775
5559,6.64,Circleville, OH,"13,395"
26948,0.26,Circleville, KS,154
7260,4.96,Cisco, TX,"3,846"
25603,0.37,Cisco, IL,243
22792,0.63,Cisne, IL,696
22255,0.7,Cissna Park, IL,806
1218,25.73,Citronelle, AL,"3,892"
20651,0.89,Citrus, CA,"11,446"
13714,2.04,Citrus City, TX,"3,853"
2495,14.23,Citrus Heights, CA,"84,678"
3818,9.7,Citrus Hills, FL,"8,191"
3608,10.16,Citrus Park, FL,"25,329"
6329,5.79,Citrus Park, AZ,"4,379"
1572,21.15,Citrus Springs, FL,"8,545"
22434,0.68,City Of Creede, CO,188
26554,0.29,City Of The Sun, NM,37
24007,0.52,City View, SC,"1,467"
9993,3.32,Clacks Canyon, AZ,166
26035,0.33,Claflin, KS,665
3695,9.96,Claiborne, LA,"11,575"
27889,0.18,Claire City, SD,78
11312,2.79,Clairton, PA,"6,752"
23512,0.57,Clallam Bay, WA,341
2683,13.34,Clam Gulch, AK,163
25555,0.37,Clam Lake, WI,61
638,39.17,Clancy, MT,"1,699"
1505,21.94,Clanton, AL,"8,672"
8854,3.89,Clara, MS,298
15026,1.74,Clara City, MN,"1,306"
7081,5.08,Clarcona, FL,"2,926"
9839,3.39,Clare, MI,"3,056"
24113,0.51,Clare, IA,190
551,43.12,Claremont, NH,"13,169"
2679,13.35,Claremont, CA,"35,569"
11484,2.72,Claremont, NC,"1,546"
12032,2.53,Claremont, VA,291
18328,1.14,Claremont, MN,485
18332,1.14,Claremont, IL,227
27094,0.25,Claremont, SD,168
2484,14.26,Claremore, OK,"18,849"
11167,2.85,Clarence, NY,"2,811"
15435,1.65,Clarence, PA,594
15821,1.57,Clarence, LA,381
18236,1.16,Clarence, MO,886
22451,0.68,Clarence, IA,907
12914,2.26,Clarence Center, NY,"2,069"
11025,2.9,Clarendon, TX,"2,015"
14638,1.82,Clarendon, AR,"1,504"
25961,0.34,Clarendon, PA,519
14741,1.8,Clarendon Hills, IL,"8,548"
6959,5.19,Clarinda, IA,"5,490"
18361,1.14,Clarington, OH,412
10121,3.26,Clarion, IA,"2,795"
15802,1.57,Clarion, PA,"5,000"
19573,1,Clarissa, MN,763
10756,3.01,Clark, PA,629
17413,1.28,Clark, SD,"1,039"
23310,0.58,Clark, MO,344
20396,0.92,Clark Fork, ID,485
16240,1.49,Clark Mills, NY,"2,105"
3509,10.42,Clarkdale, AZ,"4,101"
3022,11.96,Clarkedale, AR,423
12243,2.46,Clarkesville, GA,"1,911"
18708,1.09,Clarkfield, MN,750
3611,10.16,Clarkrange, TN,618
20076,0.96,Clarks, LA,866
26240,0.31,Clarks, NE,366
23836,0.53,Clarks Green, PA,"1,387"
23695,0.55,Clarks Grove, MN,600
10274,3.2,Clarks Hill, SC,240
26743,0.27,Clarks Hill, IN,592
10603,3.07,Clarks Point, AK,75
15746,1.59,Clarks Summit, PA,"5,101"
3795,9.75,Clarksburg, WV,"16,437"
4540,8.21,Clarksburg, MD,"15,941"
13780,2.03,Clarksburg, CA,406
13814,2.02,Clarksburg, TN,475
23392,0.58,Clarksburg, MO,268
24389,0.48,Clarksburg, IN,326
28013,0.17,Clarksburg, OH,574
2558,13.89,Clarksdale, MS,"17,497"
26132,0.32,Clarksdale, MO,307
4049,9.11,Clarkson, NY,"4,546"
18952,1.06,Clarkson, KY,"1,007"
21452,0.79,Clarkson, NE,817
11562,2.7,Clarkson Valley, MO,"2,638"
13862,2.01,Clarkston, WA,"7,318"
18760,1.09,Clarkston, GA,"7,717"
20008,0.97,Clarkston, UT,728
6078,6.02,Clarkston Heights-Vineland, WA,"6,754"
182,97.6,Clarksville, TN,"140,563"
1838,18.48,Clarksville, AR,"9,286"
3693,9.97,Clarksville, IN,"21,579"
10638,3.06,Clarksville, TX,"3,220"
14079,1.96,Clarksville, VA,"1,226"
17108,1.33,Clarksville, IA,"1,388"
24146,0.5,Clarksville, MI,397
24558,0.46,Clarksville, MO,409
24571,0.46,Clarksville, OH,457
28792,0.1,Clarksville, PA,254
5817,6.34,Clarksville City, TX,820
17685,1.24,Clarkton, NC,723
18439,1.13,Clarkton, MO,"1,141"
13713,2.04,Clarktown, OH,804
28608,0.12,Clarysville, MD,103
5337,6.94,Claryville, KY,"2,601"
26675,0.28,Clatonia, NE,300
18020,1.19,Clatskanie, OR,"1,949"
15148,1.72,Claude, TX,"1,192"
10853,2.98,Claverack-Red Mills, NY,776
13126,2.2,Clawson, MI,"11,943"
22202,0.71,Clawson, UT,175
15054,1.74,Claxton, GA,"2,096"
3704,9.93,Clay, AL,"9,699"
5463,6.76,Clay, CA,"1,153"
13013,2.23,Clay, PA,"1,886"
20844,0.86,Clay, KY,"1,274"
23617,0.56,Clay, WV,515
10580,3.08,Clay Center, KS,"4,280"
19196,1.04,Clay Center, OH,291
22060,0.72,Clay Center, NE,800
15019,1.74,Clay City, IL,959
20617,0.89,Clay City, KY,"1,354"
23773,0.54,Clay City, IN,764
11165,2.85,Clay Springs, AZ,679
11969,2.55,Claycomo, MO,"1,345"
11504,2.72,Clayhatchee, AL,539
13297,2.15,Claymont, DE,"9,242"
18115,1.17,Claypool, AZ,"1,958"
27226,0.24,Claypool, IN,313
6790,5.33,Claypool Hill, VA,"1,706"
11916,2.57,Claysburg, PA,"1,808"
26298,0.31,Claysville, PA,769
1835,18.51,Clayton, OH,"13,212"
2636,13.51,Clayton, NC,"17,274"
4586,8.12,Clayton, NM,"2,387"
5188,7.14,Clayton, NJ,"8,225"
5533,6.68,Clayton, AL,"2,971"
8970,3.84,Clayton, CA,"11,328"
10094,3.27,Clayton, GA,"1,945"
10499,3.11,Clayton, WI,742
12188,2.48,Clayton, MO,"15,912"
14588,1.84,Clayton, DE,"2,989"
15143,1.72,Clayton, OK,729
15610,1.61,Clayton, NY,"1,891"
15766,1.58,Clayton, LA,718
17380,1.29,Clayton, WA,376
20794,0.87,Clayton, IL,651
21717,0.76,Clayton, IN,"1,029"
22144,0.71,Clayton, MI,356
24245,0.49,Clayton, IA,37
24969,0.43,Clayton, KS,92
29247,0.01,Clayton, ID,7
15118,1.72,Clayville, RI,119
24828,0.44,Clayville, NY,387
9001,3.82,Cle Elum, WA,"2,551"
18411,1.13,Clear Creek, CA,182
27655,0.21,Clear Creek, UT,4
3381,10.8,Clear Lake, IA,"7,718"
4378,8.48,Clear Lake, WA,"1,099"
10606,3.07,Clear Lake, SD,"1,374"
10928,2.94,Clear Lake, WI,919
19161,1.04,Clear Lake, IN,503
19270,1.03,Clear Lake, MN,554
28706,0.11,Clear Lake, IL,262
14323,1.9,Clear Lake CDP, WA,994
24854,0.44,Clear Lake Shores, TX,"1,295"
28653,0.11,Clear Spring, MD,423
24294,0.49,Clearbrook, MN,502
20757,0.87,Clearbrook Park, NJ,"2,489"
4885,7.62,Clearfield, UT,"30,361"
14739,1.8,Clearfield, PA,"6,143"
17607,1.26,Clearfield, IA,378
3619,10.13,Clearlake, CA,"15,121"
14004,1.98,Clearlake Oaks, CA,"1,547"
6909,5.22,Clearlake Riviera, CA,"2,912"
28134,0.16,Clearmont, MO,200
28165,0.16,Clearmont, WY,128
7670,4.64,Clearview, WA,"3,656"
25082,0.42,Clearview, WV,581
28010,0.17,Clearview, OK,32
17905,1.21,Clearview Acres, WY,"1,055"
1230,25.56,Clearwater, FL,"109,210"
8342,4.19,Clearwater, SC,"4,470"
14448,1.87,Clearwater, KS,"2,525"
15857,1.56,Clearwater, MN,"1,719"
25597,0.37,Clearwater, NE,351
7311,4.92,Cleary, MS,"1,070"
991,29.58,Cleburne, TX,"29,765"
25908,0.34,Cleghorn, IA,194
14253,1.91,Clementon, NJ,"4,972"
25462,0.38,Clements, MN,190
3064,11.81,Clemmons, NC,"19,101"
26773,0.27,Clemons, IA,125
4997,7.44,Clemson, SC,"14,254"
16511,1.44,Clendenin, WV,984
23566,0.56,Cleo Springs, OK,354
21027,0.84,Cleona, PA,"2,248"
15706,1.59,Cleone, CA,679
3054,11.85,Cleora, OK,"1,429"
2606,13.63,Clermont, FL,"29,582"
10869,2.97,Clermont, GA,"1,055"
17782,1.23,Clermont, IA,672
22484,0.67,Clermont, IN,"1,388"
230,77.7,Cleveland, OH,"392,114"
1150,26.89,Cleveland, TN,"42,331"
3864,9.56,Cleveland, TX,"7,684"
4754,7.84,Cleveland, AL,"1,340"
5074,7.3,Cleveland, MS,"12,318"
6939,5.2,Cleveland, FL,"2,933"
8949,3.85,Cleveland, GA,"3,624"
11575,2.69,Cleveland, OK,"3,238"
13580,2.08,Cleveland, WI,"1,599"
15921,1.55,Cleveland, NC,822
16327,1.48,Cleveland, MO,643
18422,1.13,Cleveland, NY,813
20975,0.85,Cleveland, UT,532
23128,0.6,Cleveland, MN,611
25709,0.36,Cleveland, IL,137
27946,0.18,Cleveland, ND,105
28517,0.13,Cleveland, VA,296
4592,8.11,Cleveland Heights, OH,"45,657"
17544,1.26,Clever, MO,"2,185"
15755,1.58,Cleves, OH,"3,354"
7587,4.7,Clewiston, FL,"7,184"
3571,10.25,Cliff, NM,365
29163,0.04,Cliff Village, MO,34
14991,1.75,Cliffdell, WA,80
16151,1.51,Clifford, MI,320
28348,0.14,Clifford, ND,13
28720,0.11,Clifford, IN,276
12663,2.33,Cliffside, NC,338
20054,0.96,Cliffside Park, NJ,"24,532"
20475,0.91,Cliffwood Beach, NJ,"3,331"
2419,14.6,Clifton, AZ,"3,430"
3232,11.26,Clifton, NJ,"85,138"
5797,6.37,Clifton, TN,"2,684"
6105,6,Clifton, CO,"20,262"
12926,2.25,Clifton, ID,310
13708,2.04,Clifton, TX,"3,400"
18858,1.07,Clifton, SC,325
20705,0.88,Clifton, IL,"1,432"
25103,0.41,Clifton, KS,577
27199,0.25,Clifton, VA,254
27929,0.18,Clifton, OH,145
10731,3.02,Clifton Forge, VA,"3,850"
22828,0.63,Clifton Heights, PA,"6,656"
28017,0.17,Clifton Hill, MO,89
16085,1.52,Clifton Springs, NY,"2,293"
18333,1.14,Climax, MN,237
19019,1.06,Climax, MI,785
21394,0.8,Climax, GA,198
28546,0.12,Climax, KS,167
24625,0.46,Climax Springs, MO,114
17429,1.28,Climbing Hill, IA,172
11273,2.8,Clinchco, VA,365
22526,0.67,Clinchport, VA,83
14048,1.97,Clint, TX,892
581,41.82,Clinton, MS,"25,486"
740,35.15,Clinton, IA,"26,611"
1269,25,Clinton, MD,"38,873"
2812,12.79,Clinton, AR,"2,585"
3184,11.43,Clinton, TN,"9,874"
3733,9.88,Clinton, SC,"8,525"
3944,9.38,Clinton, OK,"9,281"
4034,9.14,Clinton, MO,"9,014"
4181,8.85,Clinton, ME,"1,254"
4850,7.68,Clinton, NC,"8,729"
6271,5.85,Clinton, UT,"20,796"
9518,3.55,Clinton, OH,"1,149"
9862,3.38,Clinton, IL,"6,931"
10092,3.27,Clinton, MT,"1,028"
11439,2.74,Clinton, LA,"1,657"
12400,2.41,Clinton, CT,"3,372"
12992,2.24,Clinton, IN,"4,821"
14556,1.84,Clinton, MI,"2,229"
15616,1.61,Clinton, KY,"1,406"
16241,1.49,Clinton, MA,"7,488"
16729,1.4,Clinton, WI,"1,997"
17081,1.34,Clinton, NJ,"2,701"
19464,1.01,Clinton, WA,759
20169,0.95,Clinton, MN,397
21165,0.82,Clinton, PA,367
22877,0.63,Clinton, NY,"1,979"
28824,0.09,Clinton, NE,42
6525,5.57,Clintondale, NY,"1,152"
8022,4.4,Clintonville, WI,"4,516"
18721,1.09,Clintonville, PA,411
14319,1.9,Clintwood, VA,"1,448"
3645,10.07,Clio, AL,"1,575"
18569,1.11,Clio, MI,"2,601"
20897,0.86,Clio, SC,633
21821,0.75,Clio, IA,125
23411,0.58,Clio, CA,49
15052,1.74,Clipper Mills, CA,142
27675,0.2,Clitherall, MN,67
4903,7.59,Clive, IA,"16,246"
14059,1.96,Clontarf, MN,130
739,35.2,Cloquet, MN,"12,064"
10360,3.16,Closter, NJ,"8,519"
5139,7.21,Cloud Creek, OK,84
29076,0.06,Cloud Lake, FL,93
15887,1.56,Cloudcroft, NM,577
5266,7.01,Clover, VA,483
7944,4.46,Clover, SC,"5,321"
5698,6.47,Clover Creek, WA,"7,052"
9697,3.46,Cloverdale, IN,"2,051"
10538,3.1,Cloverdale, VA,"3,179"
11707,2.65,Cloverdale, CA,"8,692"
18376,1.14,Cloverdale, MS,652
21347,0.8,Cloverdale, OR,272
23527,0.56,Cloverdale, OH,176
10003,3.32,Cloverleaf, TX,"23,732"
3654,10.05,Cloverly, MD,"15,467"
16291,1.48,Cloverport, KY,"1,276"
1382,23.28,Clovis, CA,"98,815"
1435,22.71,Clovis, NM,"39,204"
4318,8.58,Cluster Springs, VA,745
6752,5.36,Clute, TX,"11,277"
21751,0.76,Clutier, IA,256
7132,5.04,Clyde, OH,"6,350"
10068,3.28,Clyde, TX,"3,723"
13132,2.2,Clyde, NY,"1,987"
20715,0.88,Clyde, NC,"1,362"
22472,0.67,Clyde, KS,796
25411,0.38,Clyde, NJ,290
28216,0.15,Clyde, MO,123
28422,0.13,Clyde, CA,680
19013,1.06,Clyde Hill, WA,"3,097"
26213,0.32,Clyde Park, MT,254
25614,0.37,Clyman, WI,376
23478,0.57,Clymer, PA,"1,275"
1021,28.95,Coachella, CA,"42,576"
17889,1.21,Coahoma, TX,748
27754,0.2,Coahoma, MS,408
28641,0.11,Coal Center, PA,75
5848,6.31,Coal City, WV,"1,632"
7324,4.9,Coal City, IL,"5,460"
3938,9.39,Coal Creek, CO,"1,939"
17491,1.27,Coal Creek town, CO,311
7040,5.12,Coal Fork, WV,"1,037"
14307,1.9,Coal Grove, OH,"2,127"
11559,2.7,Coal Hill, AR,"1,044"
4285,8.64,Coal Run Village, KY,"1,804"
11392,2.76,Coal Valley, IL,"3,692"
977,29.86,Coaldale, CO,296
29183,0.03,Coaldale, PA,156
13217,2.18,Coaldale borough, PA,"2,274"
1283,24.73,Coalfield, TN,"2,475"
15620,1.61,Coalgate, OK,"1,920"
7161,5.02,Coaling, AL,"1,778"
5990,6.12,Coalinga, CA,"17,235"
6160,5.95,Coalmont, TN,619
16196,1.5,Coalmont, IN,331
28581,0.12,Coalmont, PA,85
25512,0.37,Coalport, PA,536
23682,0.55,Coalton, OH,604
23843,0.53,Coalton, IL,265
10154,3.25,Coalville, UT,"1,678"
13180,2.18,Coalville, IA,646
3321,10.99,Coarsegold, CA,"1,172"
16710,1.4,Coates, MN,140
14706,1.81,Coatesville, PA,"13,130"
22629,0.65,Coatesville, IN,580
16559,1.43,Coats, NC,"2,405"
27632,0.21,Coats, KS,159
4338,8.55,Coats Bend, AL,"1,908"
28554,0.12,Coatsburg, IL,137
28271,0.15,Cobalt Village, MO,224
7216,4.98,Cobb, CA,"1,147"
21132,0.83,Cobb, WI,506
23056,0.61,Cobb Island, MD,662
11735,2.64,Cobbtown, FL,44
22511,0.67,Cobbtown, GA,335
17836,1.22,Cobden, IL,"1,359"
20110,0.96,Cobden, MN,32
9471,3.57,Cobleskill, NY,"4,489"
29029,0.07,Cobre, NM,21
20148,0.95,Coburg, OR,"1,021"
26532,0.29,Coburg, IA,47
25437,0.38,Coburn, PA,109
19125,1.04,Cochiti, NM,498
17690,1.24,Cochiti Lake, NM,534
9018,3.81,Cochituate, MA,"6,637"
7740,4.59,Cochran, GA,"4,917"
21544,0.78,Cochrane, WI,470
17970,1.2,Cochranton, PA,"1,265"
18521,1.12,Cochranville, PA,646
3206,11.39,Cockeysville, MD,"21,006"
23314,0.58,Cockrell Hill, TX,"4,267"
2689,13.32,Cocoa, FL,"17,261"
7646,4.66,Cocoa Beach, FL,"11,287"
9370,3.63,Cocoa West, FL,"4,802"
3055,11.85,Coconut Creek, FL,"55,590"
3593,10.2,Cody, WY,"9,687"
19252,1.03,Cody, NE,112
13607,2.07,Coeburn, VA,"2,309"
2254,15.57,Coeur D Alene, ID,"45,848"
14184,1.93,Coffee City, TX,352
3159,11.52,Coffee Creek, CA,132
21526,0.78,Coffee Springs, AL,207
17995,1.19,Coffeen, IL,446
7855,4.52,Coffeeville, AL,374
13325,2.14,Coffeeville, MS,966
27625,0.21,Coffey, MO,133
5006,7.43,Coffeyville, KS,"10,034"
3030,11.93,Coffman Cove, AK,131
10424,3.14,Cofield, NC,295
22889,0.62,Coggon, IA,705
25998,0.33,Cogswell, ND,90
1156,26.8,Cohasset, MN,"2,733"
1242,25.31,Cohasset, CA,808
17468,1.28,Cohassett Beach, WA,605
16193,1.5,Cohocton, NY,"1,094"
264,69.84,Cohoe, AK,"1,485"
9101,3.77,Cohoes, NY,"16,195"
7554,4.72,Cohutta, GA,671
21366,0.8,Coin, IA,205
21025,0.84,Coinjock, NC,190
15896,1.56,Cokato, MN,"2,720"
25773,0.35,Cokeburg, PA,593
27656,0.2,Cokedale, CO,145
13784,2.03,Coker, AL,"1,094"
23212,0.59,Cokesbury, SC,138
18105,1.18,Cokeville, WY,622
18618,1.1,Colbert, OK,"1,496"
19375,1.02,Colbert, GA,882
28802,0.1,Colburn, IN,240
